k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F
3.0,0.01,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,1.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,1.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,1.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,1.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,0.1
3.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,0.1
3.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,0.1
3.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,0.1
3.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,0.1
3.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,0.1
3.0,0.1585,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,10.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,10.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,10.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,10.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,10.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,10.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,1,0.0329539030790329,459.4172058105469,0.5221896383186706,0.01
3.0,0.3981,0.0631,1.262,47.543581616481774,0,5000,0.2363296002149582,389.7891540527344,1.0,0.01
3.0,0.3981,0.0631,1.262,47.543581616481774,0,10000,0.25515976548194885,401.24383544921875,0.7610948191593353,0.01
3.0,0.3981,0.0631,1.262,47.543581616481774,0,15000,0.2144935578107834,418.5916748046875,0.7000977517106549,0.01
3.0,0.3981,0.0631,1.262,47.543581616481774,0,20000,0.18223561346530914,429.51519775390625,0.6727272727272727,0.01
3.0,0.3981,0.0631,1.262,47.543581616481774,0,25000,0.10422579199075699,438.9561462402344,0.6520039100684262,0.01
1.0,0.0251,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.0316
1.0,0.0251,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.0316
1.0,0.0251,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.0316
1.0,0.0251,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.0316
1.0,0.0251,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.0316
1.0,0.0251,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.0316
3.0,1.0,100.0,2000.0,0.03,0,1,nan,nan,nan,100.0
3.0,1.0,100.0,2000.0,0.03,0,5000,nan,nan,nan,100.0
3.0,1.0,100.0,2000.0,0.03,0,10000,nan,nan,nan,100.0
3.0,1.0,100.0,2000.0,0.03,0,15000,nan,nan,nan,100.0
3.0,1.0,100.0,2000.0,0.03,0,20000,nan,nan,nan,100.0
3.0,1.0,100.0,2000.0,0.03,0,25000,nan,nan,nan,100.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,100.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,100.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,100.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,100.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,100.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,100.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,1,0.022304542362689972,456.294921875,0.45467104127093766,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,5000,0.2414894849061966,365.4184265136719,0.7610084614056294,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,10000,0.25069934129714966,395.07794189453125,0.8767052322569504,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,15000,0.26529985666275024,420.22607421875,0.916422034190986,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,20000,0.18397273123264313,434.1151123046875,0.953375928164393,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,25000,0.1451399028301239,444.90185546875,1.0,0.01
1.0,0.0251,0.0631,1.262,47.543581616481774,0,1,0.017335962504148483,456.65631103515625,0.27195789039116525,0.0316
1.0,0.0251,0.0631,1.262,47.543581616481774,0,5000,0.0637098178267479,410.49224853515625,0.3365672412013624,0.0316
1.0,0.0251,0.0631,1.262,47.543581616481774,0,10000,0.187176913022995,431.56231689453125,0.5958303230467541,0.0316
1.0,0.0251,0.0631,1.262,47.543581616481774,0,15000,0.3105058968067169,429.1280212402344,0.838166993497781,0.0316
1.0,0.0251,0.0631,1.262,47.543581616481774,0,20000,0.49549710750579834,448.0878601074219,0.9242439880276603,0.0316
1.0,0.0251,0.0631,1.262,47.543581616481774,0,25000,0.22348301112651825,455.4742431640625,1.0,0.0316
1.0,0.01,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.0316
1.0,0.01,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.0316
1.0,0.01,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.0316
1.0,0.01,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.0316
1.0,0.01,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.0316
1.0,0.01,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.0316
3.0,0.3981,0.01,0.2,300.0,0,1,0.03199789673089981,455.1835632324219,0.6645099448837767,1.0
3.0,0.3981,0.01,0.2,300.0,0,5000,0.1156182587146759,414.8916931152344,1.0,1.0
3.0,0.3981,0.01,0.2,300.0,0,10000,0.13855651021003723,409.0816955566406,0.9664509944883777,1.0
3.0,0.3981,0.01,0.2,300.0,0,15000,0.23892636597156525,414.6033020019531,0.8787443086508507,1.0
3.0,0.3981,0.01,0.2,300.0,0,20000,0.20915742218494415,423.9293212890625,0.851425832734244,1.0
3.0,0.3981,0.01,0.2,300.0,0,25000,0.09398651123046875,432.8851318359375,0.8346513299784328,1.0
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,1,0.01765528880059719,456.7441711425781,0.2734398552909255,0.1
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,5000,0.2730085551738739,427.9380798339844,0.5134157371118481,0.1
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,10000,0.2861320376396179,445.30108642578125,0.699326700834087,0.1
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,15000,0.2713547348976135,448.6684875488281,0.8703647874585468,0.1
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,20000,0.32223400473594666,447.9602966308594,0.9561853080092453,0.1
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,25000,0.22934062778949738,458.1585998535156,1.0,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,0.0316
1.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,0.0316
1.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,0.0316
1.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,0.0316
1.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,0.0316
1.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,0.0316
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,1.0
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,1.0
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,1.0
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,1.0
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,1.0
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,1.0
3.0,0.0251,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.1
3.0,0.0251,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.1
3.0,0.0251,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.1
3.0,0.0251,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.1
3.0,0.0251,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.1
3.0,0.0251,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,0.1
1.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,1.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,1.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,1.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,1.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,1.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,1.0
3.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,10.0
3.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,10.0
3.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,10.0
3.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,10.0
3.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,10.0
3.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,10.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,0.01
3.0,0.01,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,0.01
3.0,0.01,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,0.01
3.0,0.01,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,0.01
3.0,0.01,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,0.01
3.0,0.01,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,0.01
3.0,0.01,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,0.1
3.0,0.01,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,0.1
3.0,0.01,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,0.1
3.0,0.01,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,0.1
3.0,0.01,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,0.1
3.0,0.01,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,0.1
3.0,1.0,0.01,0.2,300.0,0,1,nan,nan,nan,100.0
3.0,1.0,0.01,0.2,300.0,0,5000,nan,nan,nan,100.0
3.0,1.0,0.01,0.2,300.0,0,10000,nan,nan,nan,100.0
3.0,1.0,0.01,0.2,300.0,0,15000,nan,nan,nan,100.0
3.0,1.0,0.01,0.2,300.0,0,20000,nan,nan,nan,100.0
3.0,1.0,0.01,0.2,300.0,0,25000,nan,nan,nan,100.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,10.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,10.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,10.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,10.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,10.0
3.0,0.0631,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,10.0
3.0,0.0251,100.0,2000.0,0.03,0,1,nan,nan,nan,10.0
3.0,0.0251,100.0,2000.0,0.03,0,5000,nan,nan,nan,10.0
3.0,0.0251,100.0,2000.0,0.03,0,10000,nan,nan,nan,10.0
3.0,0.0251,100.0,2000.0,0.03,0,15000,nan,nan,nan,10.0
3.0,0.0251,100.0,2000.0,0.03,0,20000,nan,nan,nan,10.0
3.0,0.0251,100.0,2000.0,0.03,0,25000,nan,nan,nan,10.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,1,0.018755558878183365,456.3959655761719,0.34091193004372267,0.01
3.0,0.0631,0.0631,1.262,47.543581616481774,0,5000,0.17063044011592865,402.1657409667969,0.4645846346033729,0.01
3.0,0.0631,0.0631,1.262,47.543581616481774,0,10000,0.2516057789325714,399.3188171386719,0.7778888194878201,0.01
3.0,0.0631,0.0631,1.262,47.543581616481774,0,15000,0.20019681751728058,405.8771057128906,0.879575265459088,0.01
3.0,0.0631,0.0631,1.262,47.543581616481774,0,20000,0.3002259135246277,416.27740478515625,0.9502810743285447,0.01
3.0,0.0631,0.0631,1.262,47.543581616481774,0,25000,0.1820095032453537,435.6961364746094,1.0,0.01
3.0,0.01,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.01
3.0,0.01,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.01
3.0,0.01,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.01
3.0,0.01,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.01
3.0,0.01,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.01
3.0,0.01,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.01
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,0.3162
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,0.3162
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,0.3162
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,0.3162
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,0.3162
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,0.3162
3.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,10.0
3.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,10.0
3.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,10.0
3.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,10.0
3.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,10.0
3.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,10.0
3.0,0.3981,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.01
3.0,0.3981,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.01
3.0,0.3981,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.01
3.0,0.3981,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.01
3.0,0.3981,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.01
3.0,0.3981,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.01
3.0,0.0631,15.849,316.98,0.1892863903085368,0,1,0.018126318231225014,457.38519287109375,0.30454913763167035,0.1
3.0,0.0631,15.849,316.98,0.1892863903085368,0,5000,0.2485480159521103,430.27044677734375,0.6460238453524714,0.1
3.0,0.0631,15.849,316.98,0.1892863903085368,0,10000,0.19595009088516235,393.784423828125,0.7576108345873365,0.1
3.0,0.0631,15.849,316.98,0.1892863903085368,0,15000,0.2958658039569855,415.2397155761719,0.868503298992939,0.1
3.0,0.0631,15.849,316.98,0.1892863903085368,0,20000,0.17400383949279785,433.031005859375,0.9446695219354092,0.1
3.0,0.0631,15.849,316.98,0.1892863903085368,0,25000,0.09622270613908768,427.645263671875,1.0,0.1
1.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,0.01
1.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,0.01
1.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,0.01
1.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,0.01
1.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,0.01
1.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,0.01
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,1,0.04929298907518387,457.69293212890625,0.4083726991366672,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,5000,0.2704067528247833,403.3978576660156,1.0,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,10000,0.15394577383995056,426.6880187988281,0.8230982244665255,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,15000,0.09550909698009491,437.3318786621094,0.7452353803551067,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,20000,0.06211855262517929,442.923095703125,0.6934354129337026,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,25000,0.06999766826629639,447.1602478027344,0.6494543085193029,10.0
3.0,0.1585,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,1.0
3.0,0.1585,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,1.0
3.0,0.1585,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,1.0
3.0,0.1585,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,1.0
3.0,0.1585,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,1.0
3.0,0.1585,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,1.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,1,0.02171912044286728,456.4374694824219,0.4256477966661165,1.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,5000,0.21042580902576447,372.3310852050781,0.8098696154480938,1.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,10000,0.20790140330791473,389.0328674316406,0.8177917148044231,1.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,15000,0.24725551903247833,417.0118408203125,0.8692853606205645,1.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,20000,0.18363237380981445,435.0745849609375,0.9343125928371019,1.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,25000,0.15795224905014038,437.8779602050781,1.0,1.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,100.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,100.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,100.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,100.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,100.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,100.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,1,0.03058587945997715,458.21563720703125,0.5480831013064896,0.01
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,5000,0.22604724764823914,375.8562316894531,1.0,0.01
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,10000,0.24073994159698486,411.8797607421875,0.779824373527522,0.01
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,15000,0.15479817986488342,427.85968017578125,0.7228528592846434,0.01
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,20000,0.09979568421840668,439.9441223144531,0.7048618547868922,0.01
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,25000,0.07723131030797958,447.50592041015625,0.6881559220389805,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,10.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,10.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,10.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,10.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,10.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,10.0
1.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,0.1
1.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,0.1
1.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,0.1
1.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,0.1
1.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,0.1
1.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,1,0.01511172391474247,457.1615295410156,0.2611189468735308,0.01
1.0,0.01,0.3981,7.962,7.535795026375283,0,5000,0.2001529186964035,418.84991455078125,0.4371415138692995,0.01
1.0,0.01,0.3981,7.962,7.535795026375283,0,10000,0.3406970798969269,440.7755126953125,0.5887165021156558,0.01
1.0,0.01,0.3981,7.962,7.535795026375283,0,15000,0.3117532432079315,466.0802917480469,0.7771509167842031,0.01
1.0,0.01,0.3981,7.962,7.535795026375283,0,20000,0.23346954584121704,439.31134033203125,0.9185707569346497,0.01
1.0,0.01,0.3981,7.962,7.535795026375283,0,25000,0.4404723346233368,449.5052490234375,1.0,0.01
3.0,0.01,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,1.0
3.0,0.01,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,1.0
3.0,0.01,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,1.0
3.0,0.01,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,1.0
3.0,0.01,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,1.0
3.0,0.01,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,1.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,10.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,10.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,10.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,10.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,10.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,10.0
1.0,0.0251,0.0631,1.262,47.543581616481774,0,1,0.017426757141947746,456.84375,0.2725952059769638,0.01
1.0,0.0251,0.0631,1.262,47.543581616481774,0,5000,0.0643177404999733,413.95794677734375,0.3358929127321781,0.01
1.0,0.0251,0.0631,1.262,47.543581616481774,0,10000,0.18165704607963562,433.8968811035156,0.5907440074712047,0.01
1.0,0.0251,0.0631,1.262,47.543581616481774,0,15000,0.24653643369674683,422.4433288574219,0.8333506277887309,0.01
1.0,0.0251,0.0631,1.262,47.543581616481774,0,20000,0.6016912460327148,440.6430969238281,0.9250804192175989,0.01
1.0,0.0251,0.0631,1.262,47.543581616481774,0,25000,0.43866032361984253,459.17108154296875,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.01
3.0,0.1585,15.849,316.98,0.1892863903085368,0,1,0.02242130972445011,456.1704406738281,0.46890525955113926,0.1
3.0,0.1585,15.849,316.98,0.1892863903085368,0,5000,0.20111101865768433,367.1858215332031,0.7587801953058078,0.1
3.0,0.1585,15.849,316.98,0.1892863903085368,0,10000,0.24560754001140594,394.7372131347656,0.8673976357718006,0.1
3.0,0.1585,15.849,316.98,0.1892863903085368,0,15000,0.23549559712409973,420.0802001953125,0.9068014390954258,0.1
3.0,0.1585,15.849,316.98,0.1892863903085368,0,20000,0.17813275754451752,435.41259765625,0.9520301524755868,0.1
3.0,0.1585,15.849,316.98,0.1892863903085368,0,25000,0.166890949010849,445.1676330566406,1.0,0.1
3.0,0.3981,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,10.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,10.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,10.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,10.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,10.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,10.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,1.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,1.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,1.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,1.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,1.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,1.0
3.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,0.01
3.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,0.01
3.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,0.01
3.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,0.01
3.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,0.01
3.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,0.01
3.0,0.0251,0.01,0.2,300.0,0,1,nan,nan,nan,1.0
3.0,0.0251,0.01,0.2,300.0,0,5000,nan,nan,nan,1.0
3.0,0.0251,0.01,0.2,300.0,0,10000,nan,nan,nan,1.0
3.0,0.0251,0.01,0.2,300.0,0,15000,nan,nan,nan,1.0
3.0,0.0251,0.01,0.2,300.0,0,20000,nan,nan,nan,1.0
3.0,0.0251,0.01,0.2,300.0,0,25000,nan,nan,nan,1.0
3.0,0.0631,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,1.0
3.0,0.0631,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,1.0
3.0,0.0631,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,1.0
3.0,0.0631,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,1.0
3.0,0.0631,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,1.0
3.0,0.0631,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,1.0
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,0.01507633551955223,456.8550720214844,0.24368651570217129,0.01
