k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff
3.0,0.39809998869895935,0.010000000000000004,0.20000000000000007,300.0,50.0,15000,0.1686243712902069,396.0003356933594,0.9502095144195218
3.0,0.39809998869895935,0.010000000000000004,0.20000000000000007,300.0,50.0,20000,0.10094283521175385,405.6219177246094,0.8782351491249691
3.0,0.39809998869895935,0.010000000000000004,0.20000000000000007,300.0,50.0,25000,0.14016838371753693,410.5532531738281,0.8294306137540054
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,1,0.02161138691008091,456.7579650878906,0.5334773218142549
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,5000,0.12025617808103561,369.4241638183594,1.0
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,10000,0.06312806904315948,406.63543701171875,0.7730217946200667
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,15000,0.014836165122687817,430.2682800292969,0.8005105046141763
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,20000,0.014798515476286411,444.3310241699219,0.8166110347535833
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,25000,0.005819081794470549,450.8545837402344,0.7954054584724131
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,300.0,1,0.018399212509393692,457.2635498046875,0.48679657621562555
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,300.0,5000,0.06667894870042801,430.1813049316406,0.5312329266071754
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,300.0,10000,0.15329696238040924,454.6019287109375,0.7825532689856128
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,300.0,15000,0.09123191237449646,467.8549499511719,0.8532143507557822
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,300.0,20000,0.10408498346805573,455.3659973144531,0.940994354398106
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,300.0,25000,0.036384835839271545,454.1917419433594,1.0
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,100.0,1,0.017748862504959106,456.27850341796875,0.5029473283894277
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,100.0,5000,0.061260052025318146,432.01885986328125,0.5428788743107055
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,100.0,10000,0.1379881352186203,413.655029296875,0.9060657919756607
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,100.0,15000,0.056986574083566666,410.8670654296875,1.0
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,100.0,20000,0.13546903431415558,419.3723449707031,0.8566267351207454
3.0,0.06310000270605087,0.010000000000000004,0.20000000000000007,300.0,100.0,25000,0.10180894285440445,425.0840148925781,0.8824871648602396
3.0,0.06310000270605087,2.511890000000002,50.23780000000004,1.194319815,200.0,1,0.01892467588186264,455.75390625,0.472055030094583
3.0,0.06310000270605087,2.511890000000002,50.23780000000004,1.194319815,200.0,5000,0.38356930017471313,474.4331970214844,0.8858125537403267
3.0,0.06310000270605087,2.511890000000002,50.23780000000004,1.194319815,200.0,10000,0.07813720405101776,438.7828674316406,0.8713671539122958
3.0,0.06310000270605087,2.511890000000002,50.23780000000004,1.194319815,200.0,15000,0.09251152724027634,443.832275390625,0.872055030094583
3.0,0.06310000270605087,2.511890000000002,50.23780000000004,1.194319815,200.0,20000,0.0231931135058403,454.7532958984375,0.9439380911435942
3.0,0.06310000270605087,2.511890000000002,50.23780000000004,1.194319815,200.0,25000,0.05849844962358475,448.8194274902344,1.0
3.0,0.06310000270605087,100.0,2000.0,0.0,300.0,1,nan,486.0784912109375,1.0
3.0,0.06310000270605087,100.0,2000.0,0.0,300.0,5000,nan,486.0784912109375,1.0
3.0,0.06310000270605087,100.0,2000.0,0.0,300.0,10000,nan,486.0784912109375,1.0
3.0,0.06310000270605087,100.0,2000.0,0.0,300.0,15000,nan,486.0784912109375,1.0
3.0,0.06310000270605087,100.0,2000.0,0.0,300.0,20000,nan,486.0784912109375,1.0
3.0,0.06310000270605087,100.0,2000.0,0.0,300.0,25000,nan,486.0784912109375,1.0
3.0,0.009999999776482582,100.0,2000.0,0.0,200.0,1,nan,486.0784912109375,1.0
3.0,0.009999999776482582,100.0,2000.0,0.0,200.0,5000,nan,486.0784912109375,1.0
3.0,0.009999999776482582,100.0,2000.0,0.0,200.0,10000,nan,486.0784912109375,1.0
3.0,0.009999999776482582,100.0,2000.0,0.0,200.0,15000,nan,486.0784912109375,1.0
3.0,0.009999999776482582,100.0,2000.0,0.0,200.0,20000,nan,486.0784912109375,1.0
3.0,0.009999999776482582,100.0,2000.0,0.0,200.0,25000,nan,486.0784912109375,1.0
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,200.0,1,0.022866077721118927,457.0795593261719,0.5187881172535904
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,200.0,5000,0.14159683883190155,356.603759765625,1.0
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,200.0,10000,0.09637431055307388,384.1025695800781,0.8225457407043085
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,200.0,15000,0.029389826580882072,420.811279296875,0.7222112925437734
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,200.0,20000,0.01719050481915474,435.1153869628906,0.7493606138107417
3.0,0.15850000083446503,15.848999999999984,316.9799999999997,0.18928639030000016,200.0,25000,0.035063087940216064,446.30084228515625,0.7383434979342908
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,1,0.031735874712467194,457.8805847167969,0.6928702010968921
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,5000,0.3208891749382019,389.164794921875,1.0
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,10000,0.052310485392808914,411.8161926269531,0.7884565160616349
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,15000,0.013267177157104015,426.28533935546875,0.7168973622355707
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,20000,0.010725964792072773,427.11920166015625,0.7200313397753982
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,25000,0.010491239838302135,428.44329833984375,0.6944371898668059
3.0,0.009999999776482582,0.010000000000000004,0.20000000000000007,300.0,300.0,1,0.015858737751841545,455.22894287109375,0.33923892701185276
3.0,0.009999999776482582,0.010000000000000004,0.20000000000000007,300.0,300.0,5000,0.041147295385599136,443.5727233886719,0.3502183406113537
3.0,0.009999999776482582,0.010000000000000004,0.20000000000000007,300.0,300.0,10000,0.19786608219146729,496.4051208496094,0.8138490330630068
3.0,0.009999999776482582,0.010000000000000004,0.20000000000000007,300.0,300.0,15000,0.13060447573661804,505.63134765625,0.9333749220212102
3.0,0.009999999776482582,0.010000000000000004,0.20000000000000007,300.0,300.0,20000,0.17110958695411682,487.96002197265625,0.9977542108546475
3.0,0.009999999776482582,0.010000000000000004,0.20000000000000007,300.0,300.0,25000,0.22941991686820984,462.2279052734375,1.0
3.0,0.025100000202655792,100.0,2000.0,0.0,150.0,1,nan,486.0787048339844,1.0
3.0,0.025100000202655792,100.0,2000.0,0.0,150.0,5000,nan,486.0787048339844,1.0
3.0,0.025100000202655792,100.0,2000.0,0.0,150.0,10000,nan,486.0787048339844,1.0
3.0,0.025100000202655792,100.0,2000.0,0.0,150.0,15000,nan,486.0787048339844,1.0
3.0,0.025100000202655792,100.0,2000.0,0.0,150.0,20000,nan,486.0787048339844,1.0
3.0,0.025100000202655792,100.0,2000.0,0.0,150.0,25000,nan,486.0787048339844,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,300.0,1,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,300.0,5000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,300.0,10000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,300.0,15000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,300.0,20000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,300.0,25000,nan,486.0784912109375,1.0
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,300.0,1,0.01585647650063038,455.3529052734375,0.3168399665351978
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,300.0,5000,0.13953502476215363,470.66571044921875,0.6474244054021752
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,300.0,10000,0.24247382581233978,517.0247192382812,0.8290904744830884
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,300.0,15000,0.14462390542030334,507.53839111328125,0.8243097884546432
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,300.0,20000,0.16977658867835999,508.3468933105469,0.9242261264491455
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,300.0,25000,0.14540985226631165,501.3109436035156,1.0
3.0,0.009999999776482582,2.511890000000002,50.23780000000004,1.194319815,150.0,1,0.015092670917510986,457.0084228515625,0.30895751982013964
3.0,0.009999999776482582,2.511890000000002,50.23780000000004,1.194319815,150.0,5000,0.2902926206588745,532.5051879882812,0.5673884747367175
3.0,0.009999999776482582,2.511890000000002,50.23780000000004,1.194319815,150.0,10000,0.17098627984523773,504.75665283203125,0.6779079398887705
3.0,0.009999999776482582,2.511890000000002,50.23780000000004,1.194319815,150.0,15000,0.148457333445549,497.4864196777344,0.7983670571529996
3.0,0.009999999776482582,2.511890000000002,50.23780000000004,1.194319815,150.0,20000,0.129411518573761,484.1948547363281,0.9119630812921548
3.0,0.009999999776482582,2.511890000000002,50.23780000000004,1.194319815,150.0,25000,0.1358155906200409,477.82208251953125,1.0
3.0,0.39809998869895935,2.511890000000002,50.23780000000004,1.194319815,50.0,1,0.03348503261804581,456.4784240722656,0.5112326626294198
3.0,0.39809998869895935,2.511890000000002,50.23780000000004,1.194319815,50.0,5000,0.17488299310207367,358.3215026855469,1.0
3.0,0.39809998869895935,2.511890000000002,50.23780000000004,1.194319815,50.0,10000,0.18512794375419617,391.03216552734375,0.7546395780425864
3.0,0.39809998869895935,2.511890000000002,50.23780000000004,1.194319815,50.0,15000,0.10602394491434097,407.6927795410156,0.6546200429771439
3.0,0.39809998869895935,2.511890000000002,50.23780000000004,1.194319815,50.0,20000,0.06760353595018387,414.82745361328125,0.6194569251806994
3.0,0.39809998869895935,2.511890000000002,50.23780000000004,1.194319815,50.0,25000,0.06943344324827194,417.8455810546875,0.6022660675913264
3.0,0.025100000202655792,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,1,0.016301229596138,456.79351806640625,0.3559822747415066
3.0,0.025100000202655792,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,5000,0.24932163953781128,496.249755859375,0.7389552840069826
3.0,0.025100000202655792,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,10000,0.12917162477970123,484.34637451171875,0.8136162212971666
3.0,0.025100000202655792,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,15000,0.07987134903669357,481.4300231933594,0.8286558345642541
3.0,0.025100000202655792,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,20000,0.08529245853424072,469.2956237792969,0.9140593527595005
3.0,0.025100000202655792,0.39809999999999973,7.961999999999994,7.5357950264000015,300.0,25000,0.08895028382539749,470.3143005371094,1.0
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,1,0.032883159816265106,456.1454162597656,0.5351039736462837
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,5000,0.18256975710391998,360.5541687011719,1.0
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,10000,0.1139683872461319,404.1553649902344,0.6936380481778875
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,15000,0.041425857692956924,416.37249755859375,0.6454601605929586
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,20000,0.026492703706026077,420.9263000488281,0.6396952851554457
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,25000,0.026077093556523323,422.4010925292969,0.6396952851554457
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,1,0.023335399106144905,458.3222961425781,0.48349804214059294
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,5000,0.19432634115219116,361.4812316894531,1.0
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,10000,0.16176645457744598,354.5272521972656,0.8362856610106284
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,15000,0.11874507367610931,383.2659912109375,0.7009136677232892
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,20000,0.08776441961526871,412.4830322265625,0.6308036546708932
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,25000,0.07004505395889282,414.61822509765625,0.5867984337124743
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,150.0,1,0.052939534187316895,458.180419921875,0.5006531069229334
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,150.0,5000,0.1511412113904953,423.29327392578125,0.9313304721030042
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,150.0,10000,0.1957094967365265,412.052978515625,1.0
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,150.0,15000,0.18019136786460876,418.21099853515625,0.9548423213286061
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,150.0,20000,0.1120135635137558,419.88397216796875,0.9186415376002985
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,150.0,25000,0.08212287724018097,419.728515625,0.9055793991416309
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,50.0,1,0.022213265299797058,456.1918640136719,0.4847555475374346
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,50.0,5000,0.20960384607315063,345.3113708496094,1.0
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,50.0,10000,0.12398327142000198,349.2181701660156,0.8138192314631066
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,50.0,15000,0.16186784207820892,374.96795654296875,0.6940285044199892
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,50.0,20000,0.1358197033405304,405.11981201171875,0.6164531841962836
3.0,0.15850000083446503,0.06310000000000002,1.2620000000000002,47.543581616499985,50.0,25000,0.087328240275383,412.0944519042969,0.5561970052318239
3.0,0.025100000202655792,0.010000000000000004,0.20000000000000007,300.0,100.0,1,0.015484516508877277,457.4828796386719,0.41273779983457404
3.0,0.025100000202655792,0.010000000000000004,0.20000000000000007,300.0,100.0,5000,0.042516645044088364,439.13226318359375,0.4425144747725393
3.0,0.025100000202655792,0.010000000000000004,0.20000000000000007,300.0,100.0,10000,0.12694382667541504,464.6183776855469,0.617535153019024
3.0,0.025100000202655792,0.010000000000000004,0.20000000000000007,300.0,100.0,15000,0.15230342745780945,449.8782958984375,0.6803970223325062
3.0,0.025100000202655792,0.010000000000000004,0.20000000000000007,300.0,100.0,20000,0.18131236732006073,445.68524169921875,0.7786600496277916
3.0,0.025100000202655792,0.010000000000000004,0.20000000000000007,300.0,100.0,25000,0.13529916107654572,436.7799987792969,1.0
3.0,0.15850000083446503,2.511890000000002,50.23780000000004,1.194319815,50.0,1,0.02090122550725937,456.1830749511719,0.4582671607552497
3.0,0.15850000083446503,2.511890000000002,50.23780000000004,1.194319815,50.0,5000,0.14059963822364807,337.69427490234375,1.0
3.0,0.15850000083446503,2.511890000000002,50.23780000000004,1.194319815,50.0,10000,0.1173282265663147,356.4990539550781,0.7829539438856538
3.0,0.15850000083446503,2.511890000000002,50.23780000000004,1.194319815,50.0,15000,0.10474053025245667,389.3059387207031,0.6527263102170461
3.0,0.15850000083446503,2.511890000000002,50.23780000000004,1.194319815,50.0,20000,0.07389558106660843,411.8369140625,0.5669666490206459
3.0,0.15850000083446503,2.511890000000002,50.23780000000004,1.194319815,50.0,25000,0.05675886571407318,420.7165832519531,0.5337921298747133
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,1,0.015198053792119026,456.13580322265625,0.3711325370556915
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,5000,0.25137075781822205,586.4949340820312,0.7265793639372572
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,10000,0.14590050280094147,490.72076416015625,0.6695927471578644
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,15000,0.09485818445682526,483.925048828125,0.8572456468556627
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,20000,0.07637166976928711,462.7015380859375,0.968916390847604
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,150.0,25000,0.06267047673463821,464.0592346191406,1.0
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,50.0,1,0.01624748483300209,456.4108581542969,0.37043979812545064
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,50.0,5000,0.2563187777996063,610.9368286132812,0.9229992790194664
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,50.0,10000,0.1897161602973938,467.2945556640625,0.8615717375630858
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,50.0,15000,0.09841196238994598,432.98712158203125,0.8292718096611391
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,50.0,20000,0.09971397370100021,428.9591064453125,1.0
3.0,0.025100000202655792,15.848999999999984,316.9799999999997,0.18928639030000016,50.0,25000,0.06674559414386749,432.8036804199219,0.97577505407354
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,300.0,1,0.04840793088078499,455.5550231933594,0.5508321636254261
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,300.0,5000,0.14505678415298462,413.65142822265625,1.0
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,300.0,10000,0.1484489142894745,414.50848388671875,0.9534790455183477
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,300.0,15000,0.09554386138916016,419.49505615234375,0.9193904150792059
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,300.0,20000,0.062190741300582886,419.498046875,0.9173852015239623
3.0,1.0,0.010000000000000004,0.20000000000000007,300.0,300.0,25000,0.07133638858795166,419.1800537109375,0.9197914577902546
3.0,1.0,0.39809999999999973,7.961999999999994,7.5357950264000015,50.0,1,0.048692796379327774,456.16943359375,0.44844124700239807
3.0,1.0,0.39809999999999973,7.961999999999994,7.5357950264000015,50.0,5000,0.24332238733768463,388.8909606933594,1.0
3.0,1.0,0.39809999999999973,7.961999999999994,7.5357950264000015,50.0,10000,0.1396767646074295,411.24346923828125,0.8199840127897682
3.0,1.0,0.39809999999999973,7.961999999999994,7.5357950264000015,50.0,15000,0.07549750059843063,417.5627746582031,0.781294964028777
3.0,1.0,0.39809999999999973,7.961999999999994,7.5357950264000015,50.0,20000,0.07132258266210556,418.9615173339844,0.7617905675459632
3.0,1.0,0.39809999999999973,7.961999999999994,7.5357950264000015,50.0,25000,0.07180652022361755,419.1336669921875,0.7589128697042367
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,1,0.015419073402881622,455.8378601074219,0.36278020957686696
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,5000,0.15966127812862396,508.949462890625,0.6177211831807932
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,10000,0.1908167600631714,533.95361328125,0.7471813237829951
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,15000,0.18209052085876465,527.2398071289062,0.85780607507627
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,20000,0.13174596428871155,497.3851623535156,0.8922934076137419
3.0,0.009999999776482582,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,25000,0.13266059756278992,487.1689147949219,1.0
3.0,0.009999999776482582,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,1,0.016701946035027504,456.042724609375,0.28047256617062366
3.0,0.009999999776482582,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,5000,0.2901250422000885,476.8493347167969,0.6855617403158014
3.0,0.009999999776482582,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,10000,0.1045689657330513,492.3863525390625,0.8988981029194593
3.0,0.009999999776482582,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,15000,0.07822975516319275,489.36083984375,0.9275247074860843
3.0,0.009999999776482582,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,20000,0.15869082510471344,473.7859802246094,0.9990912189026468
3.0,0.009999999776482582,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,25000,0.18073150515556335,469.26397705078125,1.0
3.0,1.0,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,1,0.05031118541955948,457.90594482421875,0.5338933385426842
3.0,1.0,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,5000,0.1338266283273697,407.1435852050781,1.0
3.0,1.0,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,10000,0.0590897798538208,420.5155944824219,0.8827896073451846
3.0,1.0,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,15000,0.03754696249961853,419.1451110839844,0.8991990623168588
3.0,1.0,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,20000,0.02886628918349743,418.3583679199219,0.9261574526274663
3.0,1.0,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,25000,0.03609030321240425,417.92529296875,0.9382691932017972
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,100.0,1,0.031488724052906036,458.6783142089844,0.545509101820364
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,100.0,5000,0.16973520815372467,362.2527770996094,1.0
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,100.0,10000,0.11881664395332336,398.41510009765625,0.7307461492298459
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,100.0,15000,0.07206183671951294,412.90338134765625,0.6463292658531706
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,100.0,20000,0.047865673899650574,418.166259765625,0.6435287057411482
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,100.0,25000,0.03499285876750946,420.2264404296875,0.6503300660132026
3.0,0.025100000202655792,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,1,0.0152144655585289,458.3346252441406,0.4088069480420539
3.0,0.025100000202655792,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,5000,0.17246630787849426,498.88330078125,0.7726649398141094
3.0,0.025100000202655792,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,10000,0.184403657913208,527.15625,0.7025750419015694
3.0,0.025100000202655792,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,15000,0.10725266486406326,453.0123291015625,0.7132408959317386
3.0,0.025100000202655792,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,20000,0.09844502061605453,452.52117919921875,0.8415358829803443
3.0,0.025100000202655792,0.06310000000000002,1.2620000000000002,47.543581616499985,100.0,25000,0.08626394718885422,450.90557861328125,1.0
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,1,0.03302109241485596,458.6661071777344,0.6992724333063864
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,5000,0.2853151559829712,388.9498291015625,1.0
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,10000,0.033404942601919174,416.2104187011719,0.8253839935327405
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,15000,0.009004090912640095,427.3414306640625,0.7499326327135543
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,20000,0.006110397633165121,430.8095703125,0.7283751010509296
3.0,0.39809998869895935,15.848999999999984,316.9799999999997,0.18928639030000016,300.0,25000,0.006436529569327831,432.4249267578125,0.713823767178658
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,200.0,1,0.033493176102638245,457.3371887207031,0.6096898347294544
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,200.0,5000,0.2601313889026642,370.76702880859375,1.0
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,200.0,10000,0.11633619666099548,403.624755859375,0.726058410685986
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,200.0,15000,0.026339534670114517,417.0212097167969,0.6726284808693683
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,200.0,20000,0.014892122708261013,421.7995300292969,0.649083088068825
3.0,0.39809998869895935,0.39809999999999973,7.961999999999994,7.5357950264000015,200.0,25000,0.014277673326432705,423.3028869628906,0.6463663119764546
3.0,0.39809998869895935,100.0,2000.0,0.0,200.0,1,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,200.0,5000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,200.0,10000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,200.0,15000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,200.0,20000,nan,486.0784912109375,1.0
3.0,0.39809998869895935,100.0,2000.0,0.0,200.0,25000,nan,486.0784912109375,1.0
3.0,1.0,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,1,0.051152750849723816,457.1461486816406,0.41870367449929036
3.0,1.0,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,5000,0.1694251000881195,390.7315368652344,1.0
3.0,1.0,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,10000,0.11760401725769043,414.0643310546875,0.7637596593597225
3.0,1.0,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,15000,0.0862477719783783,418.84521484375,0.724649108973348
3.0,1.0,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,20000,0.06673337519168854,418.85009765625,0.7148714713767544
3.0,1.0,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,25000,0.05525832250714302,417.93231201171875,0.7120328023970982
3.0,0.06310000270605087,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,1,0.017684809863567352,455.5911865234375,0.45191489361702125
3.0,0.06310000270605087,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,5000,0.18182797729969025,441.9874572753906,0.836936170212766
3.0,0.06310000270605087,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,10000,0.11088298261165619,465.3092346191406,1.0
3.0,0.06310000270605087,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,15000,0.07948548346757889,436.62591552734375,0.7739574468085106
3.0,0.06310000270605087,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,20000,0.058887649327516556,435.4725341796875,0.8542978723404255
3.0,0.06310000270605087,0.06310000000000002,1.2620000000000002,47.543581616499985,200.0,25000,0.05706915259361267,443.90533447265625,0.9223829787234042
