k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
3.0,0.03,1.6,32.0,1.875,0,20000,0.3621475100517273,452.44580078125,0.9583290355853533,0.03,2.0654396738496694
3.0,0.03,1.6,32.0,1.875,0,25000,0.17860417068004608,454.0467834472656,1.0,0.03,2.544331560286485
3.0,0.06,5.0,100.0,0.6,0,1,0.017801105976104736,458.02587890625,0.41760443964852784,0.48,6.98795485866263e-05
3.0,0.06,5.0,100.0,0.6,0,5000,0.2164498269557953,431.8458557128906,0.8023739787266841,0.48,0.5977637500373263
3.0,0.06,5.0,100.0,0.6,0,10000,0.2458682656288147,397.2901611328125,1.0,0.48,0.8607985597082458
3.0,0.06,5.0,100.0,0.6,0,15000,nan,nan,nan,0.48,nan
3.0,0.06,5.0,100.0,0.6,0,20000,nan,nan,nan,0.48,nan
3.0,0.06,5.0,100.0,0.6,0,25000,nan,nan,nan,0.48,nan
3.0,1.0,15.0,300.0,0.2,0,1,0.04843820258975029,458.5789489746094,0.40976645435244163,0.03,1.5847573538204684e-05
3.0,1.0,15.0,300.0,0.2,0,5000,0.22545918822288513,404.8057556152344,1.0,0.03,0.006864226688966695
3.0,1.0,15.0,300.0,0.2,0,10000,0.1297021508216858,426.7566223144531,0.8386411889596603,0.03,0.013682354139127332
3.0,1.0,15.0,300.0,0.2,0,15000,0.08692058175802231,436.9378356933594,0.7618814306712396,0.03,0.01713550184506579
3.0,1.0,15.0,300.0,0.2,0,20000,0.07329878211021423,442.3802490234375,0.7148456638902498,0.03,0.018139176515097357
3.0,1.0,15.0,300.0,0.2,0,25000,0.07061824947595596,446.1516418457031,0.6756491915727585,0.03,0.017907616572752843
3.0,0.25,15.0,300.0,0.2,0,1,0.02652977593243122,454.9952392578125,0.617560534057479,1.2,2.1063809605872084e-05
3.0,0.25,15.0,300.0,0.2,0,5000,0.2038668692111969,365.29095458984375,0.96152975786377,1.2,0.04414656175846674
3.0,0.25,15.0,300.0,0.2,0,10000,0.30780744552612305,403.5949401855469,0.9370898393301652,1.2,0.17754430051462106
3.0,0.25,15.0,300.0,0.2,0,15000,0.23489943146705627,424.1689453125,0.9389002036659878,1.2,0.30274280676474785
3.0,0.25,15.0,300.0,0.2,0,20000,0.14410300552845,436.9977111816406,0.955193482688391,1.2,0.3443458016997997
3.0,0.25,15.0,300.0,0.2,0,25000,0.1308935135602951,446.6533508300781,1.0,1.2,0.3280420887444481
3.0,0.5,1.6,32.0,1.875,0,1,0.03432369977235794,457.3517150878906,0.5563421828908555,0.48,0.0001800195926187231
3.0,0.5,1.6,32.0,1.875,0,5000,0.24050921201705933,382.1645202636719,1.0,0.48,0.9377250101379629
3.0,0.5,1.6,32.0,1.875,0,10000,0.20263053476810455,415.1329650878906,0.7545722713864307,0.48,1.969604255137805
3.0,0.5,1.6,32.0,1.875,0,15000,0.13183659315109253,430.7564697265625,0.6680432645034415,0.48,2.406062433690498
3.0,0.5,1.6,32.0,1.875,0,20000,0.08811989426612854,441.1177978515625,0.6145526057030481,0.48,2.5083385110159955
3.0,0.5,1.6,32.0,1.875,0,25000,0.06429672986268997,447.5810852050781,0.5830875122910522,0.48,2.4795862790217793
3.0,0.12,0.55,11.0,5.454545454545454,0,1,0.019915401935577393,460.09893798828125,0.3816467815584033,0.19,0.0006197687361190529
3.0,0.12,0.55,11.0,5.454545454545454,0,5000,0.2622072994709015,398.33251953125,0.6806598910001473,0.19,2.314247973339991
3.0,0.12,0.55,11.0,5.454545454545454,0,10000,0.2183361053466797,387.1113586425781,0.8241272646928856,0.19,3.6244520392001007
3.0,0.12,0.55,11.0,5.454545454545454,0,15000,0.19534678757190704,414.2735290527344,0.8795109736338194,0.19,4.24188246065313
3.0,0.12,0.55,11.0,5.454545454545454,0,20000,0.164129838347435,426.0352478027344,0.9410811607011342,0.19,4.735083051003112
3.0,0.12,0.55,11.0,5.454545454545454,0,25000,0.21122238039970398,436.14996337890625,1.0,0.19,5.2058581570222
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,1,0.020354976877570152,455.4635009765625,0.41540808543096874,0.08,0.0018933187639688994
