k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
3.0,0.5,5.0,100.0,0.6,0,15000,0.09196631610393524,429.0697021484375,0.6346193100632782,3.0,0.5940367867056237
3.0,0.5,5.0,100.0,0.6,0,20000,0.06029386445879936,436.05987548828125,0.5762400489895897,3.0,0.6749066772698494
3.0,0.5,5.0,100.0,0.6,0,25000,0.05125074461102486,439.5945129394531,0.5378648703817106,3.0,0.6812091200976739
3.0,0.5,5.0,100.0,0.6,0,1,nan,nan,nan,3.0,nan
3.0,0.12,0.06,1.2,50.0,0,5000,0.19908522069454193,414.81695556640625,0.764877161055505,1.2,1.604827517447425
3.0,0.12,0.06,1.2,50.0,0,10000,0.2789716422557831,398.71417236328125,0.9213830755232029,1.2,4.209127330699039
3.0,0.12,0.06,1.2,50.0,0,15000,0.2459379881620407,411.49542236328125,0.8853503184713376,1.2,7.938913023111177
3.0,0.12,0.06,1.2,50.0,0,20000,0.20243537425994873,420.6690368652344,0.9286624203821656,1.2,11.870943321620128
3.0,0.12,0.06,1.2,50.0,0,25000,0.20523671805858612,428.9272155761719,1.0,1.2,15.39471302564455
3.0,0.12,0.06,1.2,50.0,0,1,nan,nan,nan,1.2,nan
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,5000,0.228624165058136,379.1094055175781,1.0,3.0,2.917667775980843
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,10000,0.26112136244773865,407.7892150878906,0.7552407932011331,3.0,5.693274412036524
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,15000,0.1445647031068802,423.7074890136719,0.6317280453257791,3.0,7.398903641416588
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,20000,0.07516052573919296,433.2782897949219,0.5595845136921624,3.0,8.344987241840364
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,25000,0.05350962281227112,438.24566650390625,0.5131255901794145,3.0,8.79427887600547
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,3.0,nan
3.0,0.06,0.06,1.2,50.0,0,5000,0.15737733244895935,423.9480285644531,0.5045127534336168,0.19,1.4735752074611081
3.0,0.06,0.06,1.2,50.0,0,10000,0.3962894082069397,416.1243896484375,0.7849574885546109,0.19,3.2574416878791217
3.0,0.06,0.06,1.2,50.0,0,15000,0.36558395624160767,406.69775390625,0.9168083714846305,0.19,6.2330566195863355
3.0,0.06,0.06,1.2,50.0,0,20000,0.23047377169132233,416.7771911621094,0.9534336167429692,0.19,9.878460097505137
3.0,0.06,0.06,1.2,50.0,0,25000,0.2054130733013153,430.57781982421875,1.0,0.19,13.539391463697008
3.0,0.06,0.06,1.2,50.0,0,1,nan,nan,nan,0.19,nan
3.0,0.12,0.06,1.2,50.0,0,1,nan,nan,nan,3.0,nan
3.0,0.12,0.06,1.2,50.0,0,5000,nan,nan,nan,3.0,nan
3.0,0.12,0.06,1.2,50.0,0,10000,nan,nan,nan,3.0,nan
3.0,0.12,0.06,1.2,50.0,0,15000,nan,nan,nan,3.0,nan
3.0,0.12,0.06,1.2,50.0,0,20000,nan,nan,nan,3.0,nan
3.0,0.12,0.06,1.2,50.0,0,25000,nan,nan,nan,3.0,nan
3.0,1.0,0.06,1.2,50.0,0,5000,0.16509763896465302,409.6077575683594,1.0,0.03,1.3571726914538116
3.0,1.0,0.06,1.2,50.0,0,10000,0.13387060165405273,415.12579345703125,0.8318774165831304,0.03,2.7690295116629606
3.0,1.0,0.06,1.2,50.0,0,15000,0.14917196333408356,428.0158386230469,0.7370757554059859,0.03,3.805714612318355
3.0,1.0,0.06,1.2,50.0,0,20000,0.09416329860687256,435.75665283203125,0.6898181297436632,0.03,4.457284212937743
3.0,1.0,0.06,1.2,50.0,0,25000,0.06989125907421112,440.6843566894531,0.6471430617213232,0.03,4.8321890333851085
3.0,1.0,0.06,1.2,50.0,0,1,nan,nan,nan,0.03,nan
3.0,0.12,1.6,32.0,1.875,0,1,nan,nan,nan,3.0,nan
3.0,0.12,1.6,32.0,1.875,0,5000,nan,nan,nan,3.0,nan
3.0,0.12,1.6,32.0,1.875,0,10000,nan,nan,nan,3.0,nan
3.0,0.12,1.6,32.0,1.875,0,15000,nan,nan,nan,3.0,nan
3.0,0.12,1.6,32.0,1.875,0,20000,nan,nan,nan,3.0,nan
3.0,0.12,1.6,32.0,1.875,0,25000,nan,nan,nan,3.0,nan
3.0,1.0,15.0,300.0,0.2,0,5000,0.20976665616035461,403.2969665527344,1.0,1.2,0.006697339838043223
3.0,1.0,15.0,300.0,0.2,0,10000,0.12154780328273773,425.62506103515625,0.8184180607438688,1.2,0.013167735182951775
3.0,1.0,15.0,300.0,0.2,0,15000,0.0803830623626709,434.8132629394531,0.7466298522007471,1.2,0.01631574637112794
3.0,1.0,15.0,300.0,0.2,0,20000,0.06651420891284943,439.54754638671875,0.704401494234205,1.2,0.01716777342612018
3.0,1.0,15.0,300.0,0.2,0,25000,0.05641794204711914,442.7106628417969,0.6702939743381517,1.2,0.01691766611494895
3.0,1.0,15.0,300.0,0.2,0,1,nan,nan,nan,1.2,nan
3.0,1.0,0.06,1.2,50.0,0,5000,0.20296257734298706,414.5964050292969,1.0,0.48,1.3618799225427924
3.0,1.0,0.06,1.2,50.0,0,10000,0.1803504079580307,417.49127197265625,0.8596010354804324,0.48,2.789990868099164
3.0,1.0,0.06,1.2,50.0,0,15000,0.11427023261785507,428.4132080078125,0.769453327242272,0.48,3.8445963925102165
3.0,1.0,0.06,1.2,50.0,0,20000,0.0995093286037445,435.0575256347656,0.715547434140399,0.48,4.508000281565447
3.0,1.0,0.06,1.2,50.0,0,25000,0.08367443084716797,439.6103820800781,0.6726054514999239,0.48,4.889166473133334
3.0,1.0,0.06,1.2,50.0,0,1,nan,nan,nan,0.48,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,3.0,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,3.0,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,3.0,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,3.0,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,3.0,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,3.0,nan
3.0,0.06,15.0,300.0,0.2,0,1,nan,nan,nan,3.0,nan
3.0,0.06,15.0,300.0,0.2,0,5000,nan,nan,nan,3.0,nan
3.0,0.06,15.0,300.0,0.2,0,10000,nan,nan,nan,3.0,nan
3.0,0.06,15.0,300.0,0.2,0,15000,nan,nan,nan,3.0,nan
3.0,0.06,15.0,300.0,0.2,0,20000,nan,nan,nan,3.0,nan
3.0,0.06,15.0,300.0,0.2,0,25000,nan,nan,nan,3.0,nan
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.1616727113723755,395.97674560546875,1.0,0.48,2.3251304393885435
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.16749627888202667,419.2349853515625,0.8261268143621084,0.48,3.9648779510101373
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.105580635368824,432.20538330078125,0.7436210847975554,0.48,4.635111905075828
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.07774371653795242,438.6761169433594,0.6895339954163484,0.48,4.849121380029699
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.05974411591887474,442.8931579589844,0.6611153552330022,0.48,4.887876603526932
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.48,nan
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.2099243700504303,396.4416198730469,1.0,0.08,2.335479580482076
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.16803929209709167,419.6935119628906,0.8186267013304787,0.08,3.944281157944322
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.11527860909700394,432.78387451171875,0.735127695366264,0.08,4.592680747731811
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.09422484785318375,439.66656494140625,0.6825202630371616,0.08,4.7974143219359
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.059633683413267136,444.1427307128906,0.6510169750726411,0.08,4.83353764297026
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.08,nan
3.0,0.03,1.6,32.0,1.875,0,1,nan,nan,nan,3.0,nan
3.0,0.03,1.6,32.0,1.875,0,5000,nan,nan,nan,3.0,nan
3.0,0.03,1.6,32.0,1.875,0,10000,nan,nan,nan,3.0,nan
3.0,0.03,1.6,32.0,1.875,0,15000,nan,nan,nan,3.0,nan
3.0,0.03,1.6,32.0,1.875,0,20000,nan,nan,nan,3.0,nan
3.0,0.03,1.6,32.0,1.875,0,25000,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,5000,0.2659079134464264,422.023681640625,0.6042662743655756,0.03,1.9902288713058445
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2639242112636566,402.5870666503906,0.7749172489885987,0.03,3.8830270452193334
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,15000,0.2164272665977478,407.2256164550781,0.8835356135834253,0.03,5.969741488055226
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,20000,0.20491749048233032,425.5464172363281,0.9590535736177517,0.03,7.879190215496544
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,25000,0.11507226526737213,419.29608154296875,1.0,0.03,9.401817410202758
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.03,nan
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.15385664999485016,403.6879577636719,1.0,0.03,2.322607958963797
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.15080149471759796,419.80572509765625,0.8339282942728543,0.03,3.9242273650051844
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.10026824474334717,432.9713134765625,0.7491851621915256,0.03,4.569174951163099
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.06580979377031326,439.4026184082031,0.6926897408039733,0.03,4.77144758090049
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.06490879505872726,444.0660400390625,0.6489213099487816,0.03,4.80604002373468
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.03,nan
3.0,0.25,5.0,100.0,0.6,0,5000,0.23268328607082367,367.432373046875,0.9751136635558746,0.19,0.3074246372530215
3.0,0.25,5.0,100.0,0.6,0,10000,0.29786813259124756,404.03033447265625,0.9602775783680306,0.19,0.9906194932422387
3.0,0.25,5.0,100.0,0.6,0,15000,0.18800267577171326,423.2669982910156,0.9468772433596554,0.19,1.4708356865015735
3.0,0.25,5.0,100.0,0.6,0,20000,0.13861620426177979,436.1439208984375,0.9564489112227805,0.19,1.6377076156995058
3.0,0.25,5.0,100.0,0.6,0,25000,0.12543416023254395,444.87554931640625,1.0,0.19,1.6317403658862633
3.0,0.25,5.0,100.0,0.6,0,1,nan,nan,nan,0.19,nan
3.0,0.06,5.0,100.0,0.6,0,5000,0.3232584297657013,446.3869323730469,0.7231998003244727,0.19,0.6453842118140912
3.0,0.06,5.0,100.0,0.6,0,10000,0.3347724676132202,406.6383056640625,0.7968301510046175,0.19,1.566210447808816
3.0,0.06,5.0,100.0,0.6,0,15000,0.3351631760597229,409.74755859375,0.897666292275053,0.19,2.135157110743469
3.0,0.06,5.0,100.0,0.6,0,20000,0.18983128666877747,430.15765380859375,0.9530762510919756,0.19,2.4575949588544876
3.0,0.06,5.0,100.0,0.6,0,25000,0.1672651767730713,425.0653381347656,1.0,0.19,2.714124338689247
3.0,0.06,5.0,100.0,0.6,0,1,nan,nan,nan,0.19,nan
3.0,0.25,1.6,32.0,1.875,0,5000,0.21244992315769196,368.0820007324219,0.948564867967853,0.03,1.383438833965113
3.0,0.25,1.6,32.0,1.875,0,10000,0.28265994787216187,402.0264587402344,0.9448909299655568,0.03,2.7125547169512556
3.0,0.25,1.6,32.0,1.875,0,15000,0.21198323369026184,422.8477783203125,0.9380022962112514,0.03,3.2705059659500506
3.0,0.25,1.6,32.0,1.875,0,20000,0.14167658984661102,435.4998779296875,0.9563719862227325,0.03,3.4209069241846692
3.0,0.25,1.6,32.0,1.875,0,25000,0.1230192556977272,444.8866882324219,1.0,0.03,3.3980089129987525
3.0,0.25,1.6,32.0,1.875,0,1,nan,nan,nan,0.03,nan
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.24911552667617798,377.180419921875,1.0,1.2,2.5869551995301583
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.23013339936733246,412.7403869628906,0.7398965715380196,1.2,4.506630485343958
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.11289338767528534,428.47119140625,0.6299559471365639,1.2,5.315892730121582
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.08606002479791641,437.7383117675781,0.5724956904807508,1.2,5.613648038360016
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.05764041841030121,443.00958251953125,0.5338057843325034,1.2,5.675482641798757
3.0,0.5,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,1.2,nan
3.0,0.12,15.0,300.0,0.2,0,5000,0.23192955553531647,400.3596496582031,0.7858140617724663,0.08,0.08793706879802429
3.0,0.12,15.0,300.0,0.2,0,10000,0.24051369726657867,392.5209045410156,0.8683842930311967,0.08,0.3848697585014258
3.0,0.12,15.0,300.0,0.2,0,15000,0.29746824502944946,418.9734191894531,0.9099798230637901,0.08,0.6722485077482372
3.0,0.12,15.0,300.0,0.2,0,20000,0.14518848061561584,434.86773681640625,0.9580940555641781,0.08,0.7956550071885428
3.0,0.12,15.0,300.0,0.2,0,25000,0.17398443818092346,442.5991516113281,1.0,0.08,0.7981118586214719
3.0,0.12,15.0,300.0,0.2,0,1,nan,nan,nan,0.08,nan
3.0,0.5,1.6,32.0,1.875,0,5000,0.2702012062072754,381.222900390625,1.0,0.19,0.9286094613339936
3.0,0.5,1.6,32.0,1.875,0,10000,0.22141024470329285,415.0245056152344,0.7496555796103129,0.19,1.987986312674019
3.0,0.5,1.6,32.0,1.875,0,15000,0.12759418785572052,430.42962646484375,0.6532178704979335,0.19,2.457335520805137
3.0,0.5,1.6,32.0,1.875,0,20000,0.08037590235471725,440.4166259765625,0.5977169848455028,0.19,2.5792593845243594
3.0,0.5,1.6,32.0,1.875,0,25000,0.06165497004985809,446.4426574707031,0.5626845109230466,0.19,2.5591514001452893
3.0,0.5,1.6,32.0,1.875,0,1,nan,nan,nan,0.19,nan
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,5000,0.2947123050689697,385.46002197265625,1.0,1.2,2.8385159208498525
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2529374957084656,408.3673095703125,0.740236148955495,1.2,5.29102754472725
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,15000,0.13426382839679718,424.5687255859375,0.630881017257039,1.2,6.65022702896589
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,20000,0.09325496107339859,435.31805419921875,0.568755676657584,1.2,7.35132153813861
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,25000,0.05768230929970741,441.4283752441406,0.5189827429609446,1.2,7.68412343620445
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan
3.0,0.25,0.55,11.0,5.454545454545454,0,5000,0.2442999929189682,369.4389953613281,0.9480579177200643,0.03,2.6750240645536425
3.0,0.25,0.55,11.0,5.454545454545454,0,10000,0.26618143916130066,398.88653564453125,0.9402436221558262,0.03,4.346716682963236
3.0,0.25,0.55,11.0,5.454545454545454,0,15000,0.23666884005069733,420.8642883300781,0.942082279935647,0.03,5.049059307322608
3.0,0.25,0.55,11.0,5.454545454545454,0,20000,0.14849144220352173,434.30584716796875,0.9563318777292577,0.03,5.3458072512936
3.0,0.25,0.55,11.0,5.454545454545454,0,25000,0.12336628884077072,444.02581787109375,1.0,0.03,5.461797835380279
3.0,0.25,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.03,nan
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,5000,0.2343592643737793,380.8739013671875,1.0,3.0,3.0814261979916733
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,10000,0.21700072288513184,394.2953186035156,0.8493317132442284,3.0,7.162946641481771
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,15000,0.21236427128314972,414.5358581542969,0.7628189550425274,3.0,10.790005567829787
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,20000,0.10929751396179199,426.53076171875,0.7394896719319562,3.0,13.794606491219545
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,25000,0.07555506378412247,437.5653381347656,0.7555285540704739,3.0,16.05947013135218
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,3.0,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,3.0,nan
3.0,1.0,15.0,300.0,0.2,0,5000,0.2123672217130661,404.3125,1.0,0.19,0.006826231447660799
3.0,1.0,15.0,300.0,0.2,0,10000,0.1433475762605667,426.66436767578125,0.830890642615558,0.19,0.013551580314105433
3.0,1.0,15.0,300.0,0.2,0,15000,0.09699522703886032,436.5167236328125,0.7622805604767273,0.19,0.01692993809889538
3.0,1.0,15.0,300.0,0.2,0,20000,0.06758731603622437,441.7998352050781,0.7146078273473989,0.19,0.01790338760302076
3.0,1.0,15.0,300.0,0.2,0,25000,0.0654599517583847,445.5086669921875,0.6708004509582863,0.19,0.017677635192320455
3.0,1.0,15.0,300.0,0.2,0,1,nan,nan,nan,0.19,nan
3.0,0.03,0.06,1.2,50.0,0,1,nan,nan,nan,0.48,nan
3.0,0.03,0.06,1.2,50.0,0,5000,nan,nan,nan,0.48,nan
3.0,0.03,0.06,1.2,50.0,0,10000,nan,nan,nan,0.48,nan
3.0,0.03,0.06,1.2,50.0,0,15000,nan,nan,nan,0.48,nan
3.0,0.03,0.06,1.2,50.0,0,20000,nan,nan,nan,0.48,nan
3.0,0.03,0.06,1.2,50.0,0,25000,nan,nan,nan,0.48,nan
3.0,0.5,15.0,300.0,0.2,0,5000,0.2555087208747864,384.8043212890625,1.0,0.03,0.017742509630270537
3.0,0.5,15.0,300.0,0.2,0,10000,0.24497723579406738,416.31146240234375,0.7669551217548802,0.03,0.05336355861112252
3.0,0.5,15.0,300.0,0.2,0,15000,0.12724466621875763,431.3416442871094,0.6824310726504327,0.03,0.08090894292275523
3.0,0.5,15.0,300.0,0.2,0,20000,0.09518913924694061,441.33837890625,0.6264842020527269,0.03,0.09208611741784621
3.0,0.5,15.0,300.0,0.2,0,25000,0.0674842819571495,447.7112121582031,0.5999195009056149,0.03,0.09261135736324863
3.0,0.5,15.0,300.0,0.2,0,1,nan,nan,nan,0.03,nan
3.0,0.12,0.06,1.2,50.0,0,5000,0.1944568008184433,396.8798828125,0.5691069991954948,0.03,1.5226254113329474
3.0,0.12,0.06,1.2,50.0,0,10000,0.2765315771102905,389.62225341796875,0.867739340305712,0.03,3.264287122273416
3.0,0.12,0.06,1.2,50.0,0,15000,0.18521031737327576,408.2410888671875,0.9288817377312952,0.03,5.532681278448905
3.0,0.12,0.06,1.2,50.0,0,20000,0.266030490398407,422.05322265625,0.9652453740949316,0.03,8.00508108376093
3.0,0.12,0.06,1.2,50.0,0,25000,0.17260734736919403,431.0841979980469,1.0,0.03,10.363413327805155
3.0,0.12,0.06,1.2,50.0,0,1,nan,nan,nan,0.03,nan
3.0,1.0,15.0,300.0,0.2,0,5000,0.17107394337654114,404.1505432128906,1.0,0.08,0.00684995376402527
3.0,1.0,15.0,300.0,0.2,0,10000,0.13500408828258514,426.53985595703125,0.8324437975092996,0.08,0.013635976141961766
3.0,1.0,15.0,300.0,0.2,0,15000,0.08139088749885559,436.5968017578125,0.7541646449943393,0.08,0.01706883516971977
3.0,1.0,15.0,300.0,0.2,0,20000,0.06677287817001343,441.79925537109375,0.7020863658418244,0.08,0.018062585081060546
3.0,1.0,15.0,300.0,0.2,0,25000,0.06248137727379799,445.87567138671875,0.6703865437489892,0.08,0.0178299364900963
3.0,1.0,15.0,300.0,0.2,0,1,nan,nan,nan,0.08,nan
3.0,0.06,0.06,1.2,50.0,0,5000,0.14843684434890747,401.6695251464844,0.5121578612348823,0.08,1.456174650931633
3.0,0.06,0.06,1.2,50.0,0,10000,0.2892879545688629,412.40167236328125,0.7907065563335455,0.08,3.025012079388719
3.0,0.06,0.06,1.2,50.0,0,15000,0.2505439221858978,407.3747253417969,0.9035009548058561,0.08,5.6058217259127385
3.0,0.06,0.06,1.2,50.0,0,20000,0.24456901848316193,414.7955017089844,0.9582431572246977,0.08,8.81906503277752
3.0,0.06,0.06,1.2,50.0,0,25000,0.22142422199249268,430.7679748535156,1.0,0.08,12.151966383203293
3.0,0.06,0.06,1.2,50.0,0,1,nan,nan,nan,0.08,nan
3.0,0.03,1.6,32.0,1.875,0,1,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,5000,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,10000,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,15000,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,20000,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,25000,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,1,nan,nan,nan,0.48,nan
3.0,0.03,1.6,32.0,1.875,0,5000,nan,nan,nan,0.48,nan
3.0,0.03,1.6,32.0,1.875,0,10000,nan,nan,nan,0.48,nan
3.0,0.03,1.6,32.0,1.875,0,15000,nan,nan,nan,0.48,nan
3.0,0.03,1.6,32.0,1.875,0,20000,nan,nan,nan,0.48,nan
3.0,0.03,1.6,32.0,1.875,0,25000,nan,nan,nan,0.48,nan
3.0,0.03,5.0,100.0,0.6,0,5000,0.36581164598464966,438.8476867675781,0.6427117917960801,0.19,0.7369126026937387
3.0,0.03,5.0,100.0,0.6,0,10000,0.5022782683372498,429.6373596191406,0.6977615936596337,0.19,1.5529501164772976
3.0,0.03,5.0,100.0,0.6,0,15000,0.3377683460712433,436.9659423828125,0.8522009210667237,0.19,2.0848793893705126
3.0,0.03,5.0,100.0,0.6,0,20000,0.30809468030929565,438.659423828125,0.9466638106458177,0.19,2.289781370456163
3.0,0.03,5.0,100.0,0.6,0,25000,0.13882336020469666,431.5868225097656,1.0,0.19,2.489216452795803
3.0,0.03,5.0,100.0,0.6,0,1,nan,nan,nan,0.19,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,3.0,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,3.0,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,3.0,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,3.0,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,3.0,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,3.0,nan
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.16934368014335632,403.9031066894531,1.0,0.19,2.3285549147644136
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.16084963083267212,419.72247314453125,0.8281417830290011,0.19,3.949358577083612
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.10320980101823807,432.97509765625,0.7495780266994015,0.19,4.603329637545835
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.07272458076477051,439.5062255859375,0.6958723338959644,0.19,4.809348253903338
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.05980539321899414,443.80328369140625,0.6516802209605647,0.19,4.8449292997774505
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.19,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,5000,0.4186466932296753,426.8503112792969,0.6837001118985453,0.08,2.0512908952357956
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,10000,0.31132739782333374,405.21502685546875,0.7610344398856148,0.08,4.184551885951105
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,15000,0.27457019686698914,406.0396423339844,0.8918314061917195,0.08,6.655157119713478
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,20000,0.19528129696846008,424.51434326171875,0.9574785527788139,0.08,8.9088467675553
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,25000,0.1626354604959488,416.05157470703125,1.0,0.08,10.63934727464886
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.08,nan
3.0,0.03,15.0,300.0,0.2,0,1,nan,nan,nan,0.48,nan
3.0,0.03,15.0,300.0,0.2,0,5000,nan,nan,nan,0.48,nan
3.0,0.03,15.0,300.0,0.2,0,10000,nan,nan,nan,0.48,nan
3.0,0.03,15.0,300.0,0.2,0,15000,nan,nan,nan,0.48,nan
3.0,0.03,15.0,300.0,0.2,0,20000,nan,nan,nan,0.48,nan
3.0,0.03,15.0,300.0,0.2,0,25000,nan,nan,nan,0.48,nan
3.0,0.03,15.0,300.0,0.2,0,5000,0.2704619765281677,427.26690673828125,0.5907319641916798,0.03,0.1773391903794096
3.0,0.03,15.0,300.0,0.2,0,10000,0.28918638825416565,426.61444091796875,0.7354397051079515,0.03,0.4480780801628203
3.0,0.03,15.0,300.0,0.2,0,15000,0.3158038258552551,431.54180908203125,0.8818325434439178,0.03,0.6315395467695674
3.0,0.03,15.0,300.0,0.2,0,20000,0.31551042199134827,442.2245788574219,0.9707214323328067,0.03,0.757508182936893
3.0,0.03,15.0,300.0,0.2,0,25000,0.14105777442455292,442.4324951171875,1.0,0.03,0.906335737829841
3.0,0.03,15.0,300.0,0.2,0,1,nan,nan,nan,0.03,nan
3.0,0.25,0.55,11.0,5.454545454545454,0,5000,0.25946044921875,378.2392578125,1.0,3.0,3.262087532069893
3.0,0.25,0.55,11.0,5.454545454545454,0,10000,0.3081720471382141,399.8415222167969,0.8740117317010967,3.0,7.0369866833159325
3.0,0.25,0.55,11.0,5.454545454545454,0,15000,0.1916704922914505,417.3047180175781,0.7929099719459322,3.0,9.868674541014245
3.0,0.25,0.55,11.0,5.454545454545454,0,20000,0.10042552649974823,431.09527587890625,0.7694465697526142,3.0,12.15623064339777
3.0,0.25,0.55,11.0,5.454545454545454,0,25000,0.0550926998257637,439.1932067871094,0.8036215251211426,3.0,13.751642814202961
3.0,0.25,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,3.0,nan
3.0,0.03,0.06,1.2,50.0,0,5000,0.1209120973944664,413.3028564453125,0.3737764870388297,0.03,1.3953245776050527
