# k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.500000000000000000e+04,8.310609310865402222e-02,4.421243896484375000e+02,8.071105365223012473e-01,0.000000000000000000e+00,1.033956309154932995e+01
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,2.000000000000000000e+04,1.680258363485336304e-01,4.396018981933593750e+02,9.555268261150614562e-01,0.000000000000000000e+00,1.491665638957974238e+01
1.000000000000000000e+00,9.999999776482582092e-03,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,2.500000000000000000e+04,9.418004751205444336e-02,4.511955871582031250e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.764345779068036180e+01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.009531460702419281e-02,4.561575317382812500e+02,5.234207968901846142e-01,0.000000000000000000e+00,4.058270841154115651e-04
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,5.000000000000000000e+03,1.446991562843322754e-01,3.618586730957031250e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.746916771966212201e-01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.000000000000000000e+04,1.261548548936843872e-01,3.967806396484375000e+02,7.282798833819241757e-01,0.000000000000000000e+00,7.344690107251078404e-01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.500000000000000000e+04,6.810712069272994995e-02,4.127757568359375000e+02,6.415937803692906005e-01,0.000000000000000000e+00,1.093968492871379317e+00
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,2.000000000000000000e+04,5.314274504780769348e-02,4.179942932128906250e+02,6.326530612244898322e-01,0.000000000000000000e+00,1.359663798103934562e+00
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,2.500000000000000000e+04,4.405074939131736755e-02,4.202689208984375000e+02,6.400388726919339355e-01,0.000000000000000000e+00,1.477775908217828116e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.000000000000000000e+00,2.212492190301418304e-02,4.562707824707031250e+02,4.366819649838517559e-01,0.000000000000000000e+00,2.786238878758105254e-03
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,5.000000000000000000e+03,3.142431080341339111e-01,3.365647277832031250e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.219831470168993182e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.000000000000000000e+04,1.201794445514678955e-01,3.520173645019531250e+02,7.800441951385347350e-01,0.000000000000000000e+00,2.857135106627965992e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.500000000000000000e+04,1.220513656735420227e-01,3.843414001464843750e+02,6.494985551589325112e-01,0.000000000000000000e+00,4.772303805401446830e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,2.000000000000000000e+04,8.930774778127670288e-02,4.129909057617187500e+02,5.621281659017508536e-01,0.000000000000000000e+00,6.699649568766701258e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,2.500000000000000000e+04,6.768611818552017212e-02,4.192401428222656250e+02,5.141934387217406144e-01,0.000000000000000000e+00,7.940658292814839925e+00
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,1.000000000000000000e+00,3.222202137112617493e-02,4.573990783691406250e+02,5.301635031009208632e-01,0.000000000000000000e+00,4.056223917970527685e-04
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,5.000000000000000000e+03,1.322764158248901367e-01,3.542709960937500000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.456596678798665168e-01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,1.000000000000000000e+04,1.491327583789825439e-01,3.905852050781250000e+02,7.365156925389964027e-01,0.000000000000000000e+00,5.962873849377910984e-01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,1.500000000000000000e+04,1.113048642873764038e-01,4.076030273437500000e+02,6.414207855666228530e-01,0.000000000000000000e+00,7.696460464194060380e-01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,2.000000000000000000e+04,7.817679643630981445e-02,4.146640014648437500e+02,6.042097350122157540e-01,0.000000000000000000e+00,8.799360478843329947e-01
1.000000000000000000e+00,3.980999886989593506e-01,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,5.000000000000000000e+01,2.500000000000000000e+04,6.768584996461868286e-02,4.177942810058593750e+02,5.906784439015222432e-01,0.000000000000000000e+00,9.459666133029341895e-01
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.000000000000000000e+00,1.919537410140037537e-02,4.560291137695312500e+02,3.936474484419689723e-01,0.000000000000000000e+00,4.577317040383285709e-04
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,5.000000000000000000e+03,2.765192985534667969e-01,4.686490478515625000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.167512668169271461e-01
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.000000000000000000e+04,1.118839979171752930e-01,4.341765747070312500e+02,9.373776908023483401e-01,0.000000000000000000e+00,1.641202653577779946e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,1.500000000000000000e+04,7.292301207780838013e-02,4.179154663085937500e+02,7.853379497215113858e-01,0.000000000000000000e+00,3.398813653191086637e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,2.000000000000000000e+04,4.381612315773963928e-02,4.240228271484375000e+02,7.841336745446334522e-01,0.000000000000000000e+00,4.615077729050732991e+00
1.000000000000000000e+00,6.310000270605087280e-02,2.511890000000001955e+00,5.023780000000004264e+01,1.194319815000000062e+00,1.000000000000000000e+02,2.500000000000000000e+04,3.208734840154647827e-02,4.324793090820312500e+02,8.292939936775552967e-01,0.000000000000000000e+00,5.191348588414598453e+00
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+00,2.100484631955623627e-02,4.582462158203125000e+02,4.727114210985178810e-01,0.000000000000000000e+00,6.889265833054633082e-05
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,5.000000000000000000e+03,2.303468734025955200e-01,3.328739318847656250e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.324359113568916030e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.000000000000000000e+04,1.194173693656921387e-01,3.582004699707031250e+02,7.712292938099389872e-01,0.000000000000000000e+00,2.851393106520422674e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,1.500000000000000000e+04,1.152073591947555542e-01,3.983162841796875000e+02,6.428945074106364732e-01,0.000000000000000000e+00,4.988448474423656798e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.000000000000000000e+04,6.992781162261962891e-02,4.118181762695312500e+02,5.546643417611160087e-01,0.000000000000000000e+00,6.951108703012562340e-02
1.000000000000000000e+00,1.585000008344650269e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,5.000000000000000000e+01,2.500000000000000000e+04,5.537960305809974670e-02,4.226242980957031250e+02,5.149084568439407095e-01,0.000000000000000000e+00,8.116256375976721449e-02
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.000000000000000000e+00,2.996521629393100739e-02,4.560068054199218750e+02,7.457119520827660830e-01,0.000000000000000000e+00,6.344555833298966437e-05
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,5.000000000000000000e+03,2.279783338308334351e-01,3.889732360839843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.456930494535251169e-02
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.000000000000000000e+04,3.522371128201484680e-02,4.092736206054687500e+02,8.769398312006534413e-01,0.000000000000000000e+00,1.050230677183557199e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.500000000000000000e+04,5.764935631304979324e-03,4.229021606445312500e+02,7.511570922951266160e-01,0.000000000000000000e+00,1.458137078697774869e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,2.000000000000000000e+04,9.342505596578121185e-03,4.261843872070312500e+02,7.271984753607405594e-01,0.000000000000000000e+00,1.534330853298946640e-01
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,2.500000000000000000e+04,6.401642691344022751e-03,4.276657104492187500e+02,7.157636809147835955e-01,0.000000000000000000e+00,1.541331579857807832e-01
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+00,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,5.000000000000000000e+03,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,1.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,1.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+02,2.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,1.000000000000000000e+00,2.119483426213264465e-02,4.567467346191406250e+02,4.995180258338153267e-01,0.000000000000000000e+00,2.788522089440413285e-03
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,5.000000000000000000e+03,3.166214823722839355e-01,3.575637512207031250e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.611202585088660655e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,1.000000000000000000e+04,1.041779220104217529e-01,3.741411132812500000e+02,8.669751301330248516e-01,0.000000000000000000e+00,8.140947151720515862e+00
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,1.500000000000000000e+04,2.625942230224609375e-02,4.070285949707031250e+02,7.358781569307885073e-01,0.000000000000000000e+00,1.516474956187554213e+01
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,2.000000000000000000e+04,1.546081993728876114e-02,4.246761779785156250e+02,7.007904376325428952e-01,0.000000000000000000e+00,2.118447538232045346e+01
1.000000000000000000e+00,1.585000008344650269e-01,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,2.000000000000000000e+02,2.500000000000000000e+04,2.355232089757919312e-02,4.375392150878906250e+02,6.973202236360130923e-01,0.000000000000000000e+00,2.291596157948874435e+01
1.000000000000000000e+00,6.310000270605087280e-02,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.000000000000000000e+00,1.731606572866439819e-02,4.556011352539062500e+02,4.420326434460710163e-01,0.000000000000000000e+00,7.169426509357115361e-05
1.000000000000000000e+00,6.310000270605087280e-02,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,5.000000000000000000e+03,1.935194432735443115e-01,4.571381835937500000e+02,8.677435638566380893e-01,0.000000000000000000e+00,7.379713241412377833e-02
1.000000000000000000e+00,6.310000270605087280e-02,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.000000000000000000e+04,6.259877234697341919e-02,4.570943603515625000e+02,7.714958775029446825e-01,0.000000000000000000e+00,1.974978586871193598e-01
1.000000000000000000e+00,6.310000270605087280e-02,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,1.500000000000000000e+04,5.234355106949806213e-02,4.582451171875000000e+02,8.351001177856302027e-01,0.000000000000000000e+00,2.463950848147136996e-01
1.000000000000000000e+00,6.310000270605087280e-02,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,2.000000000000000000e+04,3.043471090495586395e-02,4.609505004882812500e+02,9.596163553760727050e-01,0.000000000000000000e+00,2.504846509388148901e-01
1.000000000000000000e+00,6.310000270605087280e-02,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,3.000000000000000000e+02,2.500000000000000000e+04,2.763121575117111206e-02,4.572911071777343750e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.496801619628857272e-01
1.000000000000000000e+00,2.510000020265579224e-02,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,1.000000000000000000e+02,1.000000000000000000e+00,1.498068869113922119e-02,4.564895629882812500e+02,4.142298670836591090e-01,0.000000000000000000e+00,1.854879684732115702e-02
1.000000000000000000e+00,2.510000020265579224e-02,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,1.000000000000000000e+02,5.000000000000000000e+03,1.229312717914581299e-01,4.783341674804687500e+02,7.094605160281469702e-01,0.000000000000000000e+00,5.928160472745854781e-01
1.000000000000000000e+00,2.510000020265579224e-02,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,1.000000000000000000e+02,1.000000000000000000e+04,2.136687189340591431e-01,5.021974487304687500e+02,7.738858483189992032e-01,0.000000000000000000e+00,2.229695347030536290e+00
1.000000000000000000e+00,2.510000020265579224e-02,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,1.000000000000000000e+02,1.500000000000000000e+04,1.577044725418090820e-01,4.620389709472656250e+02,7.538702111024238040e-01,0.000000000000000000e+00,6.208444219711290124e+00
1.000000000000000000e+00,2.510000020265579224e-02,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,1.000000000000000000e+02,2.000000000000000000e+04,1.007132381200790405e-01,4.503748168945312500e+02,8.870992963252540831e-01,0.000000000000000000e+00,1.204069664265062656e+01
1.000000000000000000e+00,2.510000020265579224e-02,6.310000000000001719e-02,1.262000000000000233e+00,4.754358161649998493e+01,1.000000000000000000e+02,2.500000000000000000e+04,7.714138925075531006e-02,4.497596435546875000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.768872731775482166e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.000000000000000000e+00,4.587440565228462219e-02,4.578588256835937500e+02,5.575899510325740271e-01,0.000000000000000000e+00,8.553543448540115723e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,5.000000000000000000e+03,9.686117619276046753e-02,4.223618164062500000e+02,6.929955290611028440e-01,0.000000000000000000e+00,2.134286359684428869e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.000000000000000000e+04,9.913001209497451782e-02,4.202272338867187500e+02,8.603363849265488472e-01,0.000000000000000000e+00,4.184264152756079214e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,1.500000000000000000e+04,1.230685040354728699e-01,4.200755004882812500e+02,9.425164998935490202e-01,0.000000000000000000e+00,7.703889787411538626e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,2.000000000000000000e+04,1.592405438423156738e-01,4.193232421875000000e+02,9.663615073451139459e-01,0.000000000000000000e+00,1.136548742954136770e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,3.000000000000000000e+02,2.500000000000000000e+04,1.614140868186950684e-01,4.188601684570312500e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.481082538221137224e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+00,1.423653215169906616e-02,4.576303710937500000e+02,4.285264978770246813e-01,0.000000000000000000e+00,1.169928500950967176e-01
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,5.000000000000000000e+03,3.177960216999053955e-02,4.338126525878906250e+02,4.436232111967290392e-01,0.000000000000000000e+00,3.622670602133455930e-01
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+04,1.113663241267204285e-01,4.606435852050781250e+02,5.952193741154269135e-01,0.000000000000000000e+00,6.018520337107061691e-01
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,1.500000000000000000e+04,9.574422985315322876e-02,4.533073425292968750e+02,6.496304450385280704e-01,0.000000000000000000e+00,1.394464239406207229e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,2.000000000000000000e+04,1.601933836936950684e-01,4.550219116210937500e+02,8.213555590501651071e-01,0.000000000000000000e+00,2.890733149213143172e+00
1.000000000000000000e+00,2.510000020265579224e-02,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,1.000000000000000000e+02,2.500000000000000000e+04,1.195638403296470642e-01,4.498695068359375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.768813735349582750e+00
1.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.000000000000000000e+00,1.834845170378684998e-02,4.555415344238281250e+02,3.929343907714491491e-01,0.000000000000000000e+00,2.886136487553015838e-03
1.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,5.000000000000000000e+03,2.095761448144912720e-01,3.973977355957031250e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.191588456831452092e+00
1.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.000000000000000000e+04,1.692511141300201416e-01,4.240108032226562500e+02,9.495313626532083662e-01,0.000000000000000000e+00,3.431607780845626454e+00
1.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,1.500000000000000000e+04,8.412086963653564453e-02,4.303955688476562500e+02,7.343907714491708649e-01,0.000000000000000000e+00,7.130328160525129633e+00
1.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,2.000000000000000000e+04,8.375687897205352783e-02,4.261957397460937500e+02,6.565248738284066299e-01,0.000000000000000000e+00,1.108994123573052981e+01
1.000000000000000000e+00,6.310000270605087280e-02,3.980999999999997319e-01,7.961999999999994415e+00,7.535795026400001539e+00,5.000000000000000000e+01,2.500000000000000000e+04,5.758513510227203369e-02,4.321369628906250000e+02,6.455659697188176338e-01,0.000000000000000000e+00,1.383965774657445813e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+00,4.868942499160766602e-02,4.566500549316406250e+02,5.215194988886643346e-01,0.000000000000000000e+00,8.559883947853900998e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+03,9.025657176971435547e-02,4.244883728027343750e+02,6.431602343907860675e-01,0.000000000000000000e+00,2.013336888914005751e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+04,1.069907322525978088e-01,4.127456359863281250e+02,8.646191149727218139e-01,0.000000000000000000e+00,2.907398359225355500e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,1.500000000000000000e+04,1.023411080241203308e-01,4.136871032714843750e+02,9.434229137199434678e-01,0.000000000000000000e+00,4.157734670564074975e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+04,1.048318222165107727e-01,4.173891601562500000e+02,9.797938977571226671e-01,0.000000000000000000e+00,5.480802091766300288e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000368e-02,2.000000000000000666e-01,3.000000000000000000e+02,5.000000000000000000e+01,2.500000000000000000e+04,1.076083108782768250e-01,4.182481079101562500e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.762199508678096160e-01
1.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+00,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,5.000000000000000000e+03,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,1.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,1.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,2.000000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.310000270605087280e-02,1.000000000000000000e+02,2.000000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+02,2.500000000000000000e+04,nan,4.860787048339843750e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,1.000000000000000000e+00,3.075977228581905365e-02,4.568426513671875000e+02,6.007284315957204246e-01,0.000000000000000000e+00,6.344307863659247239e-05
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,5.000000000000000000e+03,2.976920902729034424e-01,3.727572021484375000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.616232707009347680e-02
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,1.000000000000000000e+04,7.416672259569168091e-02,4.057460327148437500e+02,7.577964944229456101e-01,0.000000000000000000e+00,6.294469184445256049e-02
1.000000000000000000e+00,3.980999886989593506e-01,1.584899999999998421e+01,3.169799999999996771e+02,1.892863903000001624e-01,2.000000000000000000e+02,1.500000000000000000e+04,2.019850350916385651e-02,4.189370727539062500e+02,6.890507625768267363e-01,0.000000000000000000e+00,9.015924553368251382e-02
